"County Economic Status in the United States, Fiscal Year 2024",,,,,,,,,,,,,,
Appalachian Regional Commission,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,Absolute Data Values,,,Indicator Index Values,,,,,,
48273,Texas,Kleberg,,Distressed,6.6,"30,397",28.6,116.6,60.5,165.2,226.4,169.4,"2,887",4
48275,Texas,Knox,,Transitional,4.5,"29,695",9.8,79.5,59.1,169.2,77.3,108.6,"1,383",2
48277,Texas,Lamar,,Transitional,5.1,"33,419",16.9,89.8,66.5,150.3,133.5,124.5,"1,940",3
48279,Texas,Lamb,,Transitional,4.7,"39,091",18.3,82.2,77.8,128.5,144.6,118.4,"1,734",3
48281,Texas,Lampasas,,Transitional,4.5,"40,208",9.2,79.2,80.0,124.9,72.7,92.3,789,2
48283,Texas,La Salle,,Transitional,4.4,"39,326",22.9,76.9,78.3,127.7,181.1,128.6,"2,069",3
48285,Texas,Lavaca,,Competitive,4.2,"44,738",9.4,74.3,89.1,112.3,74.6,87.0,617,1
48287,Texas,Lee,,Transitional,3.9,"41,900",11.8,68.9,83.4,119.9,93.1,94.0,857,2
48289,Texas,Leon,,Transitional,6.4,"33,820",18.3,112.7,67.3,148.5,144.8,135.3,"2,276",3
48291,Texas,Liberty,,At-Risk,8.2,"29,809",15.0,145.3,59.3,168.5,118.4,144.1,"2,509",4
48293,Texas,Limestone,,At-Risk,5.7,"28,439",19.1,100.5,56.6,176.6,151.4,142.9,"2,475",4
48295,Texas,Lipscomb,,Attainment,3.5,"90,094",11.4,61.7,179.4,55.8,90.0,69.1,155,1
48297,Texas,Live Oak,,Transitional,5.7,"32,447",19.0,100.9,64.6,154.8,150.4,135.4,"2,277",3
48299,Texas,Llano,,Transitional,4.7,"41,504",9.1,82.4,82.6,121.0,72.4,91.9,779,2
48301,Texas,Loving,,Attainment,1.1,"100,614",1.2,18.6,200.3,49.9,9.5,26.0,1,1
48303,Texas,Lubbock,,Transitional,4.4,"38,594",17.7,76.9,76.8,130.2,140.1,115.7,"1,624",3
48305,Texas,Lynn,,Transitional,4.2,"43,681",15.9,74.7,87.0,115.0,125.7,105.1,"1,279",2
48307,Texas,McCulloch,,At-Risk,6.4,"25,750",15.9,112.0,51.3,195.1,125.6,144.2,"2,514",4
48309,Texas,McLennan,,Transitional,4.8,"36,448",17.8,84.7,72.6,137.8,141.0,121.2,"1,838",3
48311,Texas,McMullen,,Attainment,2.2,"95,064",12.2,39.1,189.3,52.8,96.6,62.9,76,1
48313,Texas,Madison,,Transitional,5.9,"26,327",12.6,103.4,52.4,190.8,99.7,131.3,"2,147",3
48315,Texas,Marion,,At-Risk,6.5,"26,662",18.3,113.8,53.1,188.4,144.8,149.0,"2,604",4
48317,Texas,Martin,,Competitive,4.5,"70,818",13.3,78.4,141.0,70.9,105.3,84.9,553,1
48319,Texas,Mason,,Competitive,4.5,"39,952",4.9,78.9,79.5,125.7,38.6,81.1,434,1
48321,Texas,Matagorda,,At-Risk,8.2,"35,070",20.0,143.8,69.8,143.2,158.6,148.6,"2,593",4
48323,Texas,Maverick,,Distressed,11.8,"22,016",25.0,208.5,43.8,228.2,198.2,211.6,"3,067",4
48325,Texas,Medina,,Transitional,4.8,"36,132",11.9,84.9,71.9,139.0,94.5,106.2,"1,315",2
48327,Texas,Menard,,Transitional,4.4,"27,924",18.9,78.1,55.6,179.9,149.6,135.9,"2,283",3
48329,Texas,Midland,,Attainment,5.2,"116,819",11.1,91.7,232.6,43.0,87.8,74.1,256,1
48331,Texas,Milam,,At-Risk,6.0,"27,919",16.2,105.5,55.6,179.9,127.9,137.8,"2,349",4
48333,Texas,Mills,,Transitional,3.9,"31,614",8.5,68.7,62.9,158.9,67.1,98.2,"1,040",2
48335,Texas,Mitchell,,At-Risk,6.3,"22,266",9.9,110.2,44.3,225.6,78.5,138.1,"2,358",4
48337,Texas,Montague,,Transitional,4.9,"28,169",12.4,85.8,56.1,178.3,98.4,120.8,"1,823",3
48339,Texas,Montgomery,,Competitive,5.6,"58,738",8.8,97.8,116.9,85.5,70.0,84.4,536,1
48341,Texas,Moore,,Competitive,3.1,"45,824",11.7,55.1,91.2,109.6,92.8,85.8,583,1
48343,Texas,Morris,,At-Risk,9.0,"25,803",14.6,158.4,51.4,194.7,115.2,156.1,"2,733",4
48345,Texas,Motley,,Transitional,4.3,"24,059",7.2,75.7,47.9,208.8,57.4,114.0,"1,567",3
48347,Texas,Nacogdoches,,At-Risk,5.2,"31,843",23.1,92.4,63.4,157.7,183.2,144.4,"2,520",4
48349,Texas,Navarro,,Transitional,4.8,"30,203",14.1,85.1,60.1,166.3,111.5,121.0,"1,833",3
48351,Texas,Newton,,Distressed,9.3,"26,075",24.0,163.0,51.9,192.6,189.6,181.8,"2,979",4
48353,Texas,Nolan,,Transitional,4.4,"34,985",16.2,76.6,69.6,143.6,128.4,116.2,"1,637",3
48355,Texas,Nueces,,Transitional,6.6,"38,011",17.2,116.9,75.7,132.1,136.0,128.4,"2,061",3
48357,Texas,Ochiltree,,Competitive,4.3,"53,445",12.0,75.9,106.4,94.0,95.2,88.4,660,1
48359,Texas,Oldham,,Competitive,3.4,"57,840",12.2,60.5,115.1,86.8,96.3,81.2,437,1
48361,Texas,Orange,,Transitional,8.2,"33,139",12.0,145.0,66.0,151.6,95.0,130.5,"2,128",3
48363,Texas,Palo Pinto,,Transitional,5.3,"35,757",13.9,93.2,71.2,140.5,110.0,114.6,"1,587",3
48365,Texas,Panola,,Transitional,6.3,"36,675",13.6,111.6,73.0,137.0,107.3,118.6,"1,747",3
48367,Texas,Parker,,Competitive,4.4,"54,181",7.8,77.4,107.9,92.7,61.6,77.2,334,1
48369,Texas,Parmer,,Attainment,2.5,"52,060",10.9,44.7,103.6,96.5,86.3,75.8,297,1
48371,Texas,Pecos,,At-Risk,6.2,"30,894",21.9,109.6,61.5,162.6,173.3,148.5,"2,589",4
48373,Texas,Polk,,At-Risk,7.2,"26,403",15.9,127.4,52.6,190.2,125.8,147.8,"2,577",4
48375,Texas,Potter,,Transitional,4.2,"41,032",20.5,73.7,81.7,122.4,161.9,119.3,"1,767",3
48377,Texas,Presidio,,Distressed,10.7,"44,395",33.9,187.6,88.4,113.1,268.3,189.7,"3,007",4
48379,Texas,Rains,,Transitional,3.9,"25,368",11.6,68.2,50.5,198.0,92.0,119.4,"1,771",3
48381,Texas,Randall,,Competitive,3.5,"46,187",9.7,60.9,91.9,108.8,77.2,82.3,464,1
48383,Texas,Reagan,,Transitional,6.6,"48,840",8.2,116.3,97.2,102.8,64.7,94.6,881,2
48385,Texas,Real,,At-Risk,5.5,"29,673",26.1,96.5,59.1,169.3,206.6,157.5,"2,753",4
48387,Texas,Red River,,At-Risk,5.6,"31,560",21.4,99.3,62.8,159.2,169.4,142.6,"2,467",4
48389,Texas,Reeves,,Transitional,4.7,"40,402",17.4,82.4,80.4,124.3,138.1,114.9,"1,603",3
48391,Texas,Refugio,,Transitional,6.2,"35,231",15.5,109.1,70.1,142.6,123.1,124.9,"1,955",3
48393,Texas,Roberts,,Competitive,3.9,"45,159",11.8,68.4,89.9,111.2,93.7,91.1,752,1
48395,Texas,Robertson,,Transitional,5.1,"35,626",15.8,89.7,70.9,141.0,124.9,118.5,"1,738",3
48397,Texas,Rockwall,,Attainment,4.4,"61,701",3.9,78.2,122.8,81.4,31.1,63.5,85,1
48399,Texas,Runnels,,Transitional,3.9,"32,629",13.1,69.1,65.0,153.9,104.0,109.0,"1,395",2
48401,Texas,Rusk,,Transitional,5.6,"30,387",11.7,99.0,60.5,165.3,92.7,119.0,"1,755",3
48403,Texas,Sabine,,Distressed,9.0,"22,426",19.5,158.7,44.6,224.0,154.2,179.0,"2,960",4
48405,Texas,San Augustine,,Distressed,7.4,"26,869",25.1,130.9,53.5,186.9,198.5,172.1,"2,912",4
48407,Texas,San Jacinto,,At-Risk,6.7,"30,398",17.0,117.9,60.5,165.2,134.6,139.2,"2,384",4
48409,Texas,San Patricio,,Transitional,8.2,"35,880",15.7,143.8,71.4,140.0,124.0,136.0,"2,286",3
48411,Texas,San Saba,,Transitional,4.2,"26,445",11.0,74.0,52.6,189.9,87.1,117.0,"1,666",3
48413,Texas,Schleicher,,Transitional,5.0,"35,303",11.7,88.8,70.3,142.3,92.6,107.9,"1,358",2
48415,Texas,Scurry,,Transitional,6.0,"33,520",13.2,105.5,66.7,149.9,104.6,120.0,"1,796",3
48417,Texas,Shackelford,,Attainment,3.8,"76,618",10.6,66.7,152.5,65.6,84.2,72.1,210,1
48419,Texas,Shelby,,At-Risk,5.4,"36,990",23.6,95.1,73.6,135.8,187.1,139.3,"2,388",4
48421,Texas,Sherman,,Attainment,2.8,"112,867",11.6,49.5,224.7,44.5,92.1,62.0,70,1
48423,Texas,Smith,,Transitional,5.1,"46,291",13.6,89.6,92.2,108.5,107.9,102.0,"1,172",2
48425,Texas,Somervell,,Transitional,5.1,"40,840",10.8,89.7,81.3,123.0,85.6,99.4,"1,086",2
48427,Texas,Starr,,Distressed,14.6,"18,831",32.6,257.0,37.5,266.7,258.1,260.6,"3,108",4
48429,Texas,Stephens,,Transitional,4.7,"31,287",15.0,82.2,62.3,160.5,118.4,120.4,"1,813",3
48431,Texas,Sterling,,Attainment,4.9,"53,280",4.5,86.5,106.1,94.3,35.5,72.1,205,1
48433,Texas,Stonewall,,Attainment,4.0,"49,889",7.2,71.2,99.3,100.7,56.9,76.2,308,1
48435,Texas,Sutton,,Transitional,7.1,"50,758",12.2,124.8,101.0,99.0,96.2,106.7,"1,331",2
48437,Texas,Swisher,,Transitional,4.6,"57,849",24.9,81.0,115.2,86.8,197.2,121.7,"1,851",3
48439,Texas,Tarrant,,Transitional,5.3,"48,168",11.3,94.0,95.9,104.3,89.2,95.9,931,2
48441,Texas,Taylor,,Transitional,4.2,"43,548",14.0,74.3,86.7,115.3,111.0,100.2,"1,110",2
48443,Texas,Terrell,,Attainment,3.9,"44,659",5.1,68.3,88.9,112.5,40.4,73.7,243,1
48445,Texas,Terry,,At-Risk,5.7,"29,640",22.3,99.8,59.0,169.5,176.3,148.5,"2,590",4
48447,Texas,Throckmorton,,Transitional,3.6,"48,313",18.0,63.3,96.2,104.0,142.7,103.3,"1,214",2
48449,Texas,Titus,,Transitional,5.4,"33,102",16.9,95.4,65.9,151.7,134.1,127.1,"2,022",3
48451,Texas,Tom Green,,Transitional,4.7,"45,893",11.8,83.4,91.4,109.5,93.5,95.4,916,2
48453,Texas,Travis,,Competitive,4.3,"73,105",11.2,76.3,145.5,68.7,88.9,78.0,359,1
48455,Texas,Trinity,,At-Risk,6.7,"27,369",16.8,118.8,54.5,183.5,132.6,145.0,"2,530",4
48457,Texas,Tyler,,Distressed,8.1,"24,495",19.1,142.0,48.8,205.1,150.8,166.0,"2,855",4
48459,Texas,Upshur,,Transitional,5.9,"28,191",15.5,103.4,56.1,178.2,122.4,134.7,"2,253",3
48461,Texas,Upton,,Transitional,4.7,"47,189",16.9,82.7,93.9,106.4,133.5,107.5,"1,349",2
48463,Texas,Uvalde,,Transitional,5.2,"34,648",19.2,92.2,69.0,145.0,152.3,129.8,"2,105",3
48465,Texas,Val Verde,,Transitional,5.8,"31,480",17.1,102.6,62.7,159.6,135.5,132.5,"2,193",3
48467,Texas,Van Zandt,,Transitional,4.7,"30,527",12.1,83.0,60.8,164.5,95.9,114.5,"1,583",3
48469,Texas,Victoria,,Transitional,6.0,"43,078",16.2,106.3,85.8,116.6,128.2,117.0,"1,668",3
48471,Texas,Walker,,At-Risk,5.8,"23,131",20.6,102.0,46.0,217.2,163.2,160.8,"2,798",4
48473,Texas,Waller,,Transitional,5.9,"38,563",12.4,104.4,76.8,130.3,98.3,111.0,"1,467",2
48475,Texas,Ward,,Transitional,6.1,"41,732",13.7,107.2,83.1,120.4,108.8,112.1,"1,507",2
48477,Texas,Washington,,Competitive,4.8,"44,101",9.8,83.9,87.8,113.9,77.4,91.7,774,1
48479,Texas,Webb,,At-Risk,6.1,"27,643",22.9,108.2,55.0,181.7,181.4,157.1,"2,744",4
48481,Texas,Wharton,,Transitional,5.3,"36,771",14.5,93.1,73.2,136.6,114.9,114.9,"1,601",3
48483,Texas,Wheeler,,Transitional,5.1,"31,805",17.4,89.2,63.3,157.9,137.8,128.3,"2,059",3
48485,Texas,Wichita,,Transitional,5.0,"35,086",16.6,88.6,69.8,143.2,131.0,120.9,"1,829",3
48487,Texas,Wilbarger,,Transitional,5.3,"42,367",18.1,93.9,84.3,118.6,143.6,118.7,"1,748",3
48489,Texas,Willacy,,Distressed,10.2,"20,006",26.0,180.4,39.8,251.1,205.6,212.4,"3,068",4
48491,Texas,Williamson,,Attainment,4.2,"54,081",6.3,74.2,107.7,92.9,49.9,72.3,213,1
48493,Texas,Wilson,,Competitive,4.3,"42,723",9.8,76.0,85.1,117.6,77.6,90.4,722,1
48495,Texas,Winkler,,Transitional,6.6,"52,704",12.2,116.7,104.9,95.3,96.2,102.7,"1,195",2
48497,Texas,Wise,,Transitional,4.9,"41,851",10.0,85.8,83.3,120.0,79.1,95.0,896,2
48499,Texas,Wood,,Transitional,5.4,"28,347",13.6,94.8,56.4,177.2,107.7,126.6,"2,010",3
48501,Texas,Yoakum,,Transitional,7.5,"39,161",11.3,131.5,78.0,128.3,89.4,116.4,"1,640",3
48503,Texas,Young,,Transitional,4.3,"41,037",14.2,74.9,81.7,122.4,112.3,103.2,"1,206",2
48505,Texas,Zapata,,Distressed,9.6,"18,061",35.2,169.5,36.0,278.1,278.3,242.0,"3,099",4
48507,Texas,Zavala,,Distressed,11.8,"23,296",29.7,208.0,46.4,215.6,235.4,219.7,"3,072",4
49001,Utah,Beaver,,Competitive,3.3,"34,361",5.7,57.6,68.4,146.2,45.0,82.9,483,1
49003,Utah,Box Elder,,Competitive,3.1,"35,726",7.0,55.4,71.1,140.6,55.8,83.9,517,1
49005,Utah,Cache,,Transitional,2.3,"38,800",13.9,41.3,77.2,129.5,109.9,93.6,838,2
49007,Utah,Carbon,,Transitional,4.3,"30,204",16.3,75.2,60.1,166.3,128.7,123.4,"1,909",3
49009,Utah,Daggett,,Competitive,4.0,"36,942",6.0,70.8,73.5,136.0,47.7,84.8,547,1
49011,Utah,Davis,,Attainment,3.0,"46,643",5.5,52.6,92.9,107.7,43.6,68.0,130,1
49013,Utah,Duchesne,,Transitional,5.5,"31,571",13.2,97.0,62.9,159.1,104.7,120.3,"1,810",3
49015,Utah,Emery,,Transitional,4.2,"27,296",12.5,74.0,54.3,184.0,99.3,119.1,"1,760",3
49017,Utah,Garfield,,Transitional,7.6,"37,274",15.6,134.1,74.2,134.8,123.7,130.9,"2,134",3
49019,Utah,Grand,,Transitional,5.9,"55,806",14.8,103.9,111.1,90.0,117.5,103.8,"1,227",2
49021,Utah,Iron,,Transitional,3.4,"28,278",15.3,60.4,56.3,177.6,121.4,119.8,"1,789",3
49023,Utah,Juab,,Competitive,2.5,"37,284",11.3,43.8,74.2,134.7,89.2,89.2,682,1
49025,Utah,Kane,,Transitional,3.7,"36,752",12.5,64.9,73.2,136.7,98.9,100.1,"1,106",2
49027,Utah,Millard,,Transitional,2.8,"32,447",12.6,48.6,64.6,154.8,99.7,101.0,"1,144",2
49029,Utah,Morgan,,Attainment,2.6,"55,412",1.8,46.2,110.3,90.6,14.3,50.4,9,1
49031,Utah,Piute,,Transitional,5.1,"33,017",19.9,89.0,65.7,152.1,157.3,132.8,"2,206",3
49033,Utah,Rich,,Competitive,2.9,"32,985",7.1,51.2,65.7,152.3,56.0,86.5,608,1
49035,Utah,Salt Lake,,Attainment,3.5,"53,161",8.4,60.9,105.8,94.5,66.4,73.9,249,1
49037,Utah,San Juan,,Distressed,7.2,"22,079",21.2,126.0,44.0,227.5,168.1,173.8,"2,927",4
49039,Utah,Sanpete,,Transitional,3.2,"27,320",13.2,57.1,54.4,183.9,104.7,115.2,"1,610",3
49041,Utah,Sevier,,Transitional,3.5,"29,123",12.2,62.1,58.0,172.5,96.5,110.4,"1,444",2
49043,Utah,Summit,,Attainment,4.1,"175,442",5.3,73.1,349.3,28.6,41.7,47.8,5,1
49045,Utah,Tooele,,Competitive,3.5,"37,932",4.8,61.0,75.5,132.4,37.6,77.0,329,1
49047,Utah,Uintah,,Transitional,6.3,"25,647",12.4,111.4,51.1,195.9,98.4,135.2,"2,272",3
49049,Utah,Utah,,Competitive,2.8,"43,284",9.3,49.8,86.2,116.1,73.5,79.8,411,1
49051,Utah,Wasatch,,Attainment,4.0,"63,296",5.1,70.4,126.0,79.4,40.1,63.3,81,1
49053,Utah,Washington,,Transitional,3.7,"35,148",9.2,65.9,70.0,142.9,72.8,93.9,853,2
49055,Utah,Wayne,,Transitional,5.9,"38,373",9.8,103.9,76.4,130.9,77.3,104.0,"1,233",2
49057,Utah,Weber,,Competitive,3.5,"39,952",8.4,62.5,79.5,125.7,66.2,84.8,546,1
50001,Vermont,Addison,,Attainment,3.2,"47,094",7.0,56.5,93.8,106.7,55.4,72.8,221,1
50003,Vermont,Bennington,,Transitional,4.5,"44,603",11.3,79.9,88.8,112.6,89.2,93.9,855,2
50005,Vermont,Caledonia,,Transitional,4.2,"34,710",12.6,73.9,69.1,144.7,99.8,106.2,"1,316",2
50007,Vermont,Chittenden,,Competitive,3.1,"56,348",11.3,54.1,112.2,89.1,89.3,77.5,345,1
50009,Vermont,Essex,,Transitional,5.2,"30,778",14.7,91.7,61.3,163.2,116.5,123.8,"1,921",3
50011,Vermont,Franklin,,Competitive,3.6,"41,611",9.4,63.4,82.8,120.7,74.4,86.2,596,1
50013,Vermont,Grand Isle,,Attainment,4.2,"56,695",6.5,73.3,112.9,88.6,51.8,71.2,191,1
50015,Vermont,Lamoille,,Competitive,4.9,"48,877",10.5,86.7,97.3,102.8,83.0,90.8,740,1
50017,Vermont,Orange,,Competitive,3.6,"41,006",9.5,63.3,81.6,122.5,75.0,86.9,614,1
50019,Vermont,Orleans,,Transitional,5.5,"34,132",10.4,96.7,68.0,147.2,82.0,108.6,"1,384",2
50021,Vermont,Rutland,,Transitional,4.5,"36,767",10.5,79.5,73.2,136.6,82.8,99.6,"1,093",2
50023,Vermont,Washington,,Competitive,3.4,"51,951",10.0,59.3,103.4,96.7,79.1,78.4,374,1
50025,Vermont,Windham,,Transitional,4.5,"39,323",13.4,79.1,78.3,127.7,106.2,104.4,"1,246",2
50027,Vermont,Windsor,,Competitive,3.7,"53,572",9.1,65.6,106.7,93.8,71.7,77.0,326,1
51001,Virginia,Accomack,,Transitional,4.8,"39,406",16.9,83.9,78.4,127.5,133.9,115.1,"1,606",3
51003,Virginia,Albemarle (+ Charlottesville city),,Attainment,3.8,"74,390",11.7,67.0,148.1,67.5,92.8,75.8,294,1
51005,Virginia,Alleghany (+ Covington city),ARC,Transitional,5.1,"26,288",14.5,90.2,52.3,191.1,114.6,131.9,"2,166",3
51007,Virginia,Amelia,,Transitional,4.1,"35,696",11.1,72.9,71.1,140.7,88.0,100.5,"1,120",2
51009,Virginia,Amherst,,Transitional,4.1,"28,257",11.3,72.6,56.3,177.8,89.3,113.2,"1,537",2
51011,Virginia,Appomattox,,Transitional,4.3,"29,071",13.3,76.3,57.9,172.8,105.3,118.1,"1,716",3
51013,Virginia,Arlington,,Attainment,3.1,"100,264",6.5,54.5,199.6,50.1,51.2,51.9,11,1
51015,Virginia,Augusta (+ Staunton city + Waynesboro city),,Transitional,3.7,"37,720",10.7,65.8,75.1,133.2,84.4,94.5,872,2
51017,Virginia,Bath,ARC,Transitional,5.5,"53,715",19.2,97.6,106.9,93.5,151.8,114.3,"1,579",3
51019,Virginia,Bedford,,Competitive,3.8,"39,380",8.8,66.3,78.4,127.6,69.4,87.7,640,1
51021,Virginia,Bland,ARC,Transitional,3.9,"26,139",11.8,69.1,52.0,192.2,93.6,118.3,"1,726",3
51023,Virginia,Botetourt,ARC,Attainment,3.3,"43,642",6.7,58.7,86.9,115.1,53.2,75.7,290,1
51025,Virginia,Brunswick,,At-Risk,6.3,"22,374",17.8,110.1,44.5,224.5,140.7,158.4,"2,766",4
51027,Virginia,Buchanan,ARC,Distressed,7.2,"22,588",25.2,126.6,45.0,222.4,199.8,182.9,"2,986",4
51029,Virginia,Buckingham,,At-Risk,5.5,"23,053",14.8,97.5,45.9,217.9,117.0,144.2,"2,512",4
51031,Virginia,Campbell (+ Lynchburg city),,Transitional,4.9,"28,630",14.0,85.6,57.0,175.4,110.7,123.9,"1,924",3
51033,Virginia,Caroline,,Transitional,4.7,"36,373",10.8,83.1,72.4,138.1,85.8,102.3,"1,184",2
51035,Virginia,Carroll (+ Galax city),ARC,At-Risk,5.2,"24,780",16.4,91.9,49.3,202.7,130.0,141.5,"2,439",4
51036,Virginia,Charles City,,Transitional,4.8,"41,701",12.3,84.3,83.0,120.5,97.7,100.8,"1,130",2
51037,Virginia,Charlotte,,At-Risk,4.2,"25,893",19.1,74.5,51.5,194.0,151.5,140.0,"2,402",4
51041,Virginia,Chesterfield,,Attainment,4.1,"49,509",6.9,71.5,98.6,101.5,54.7,75.9,298,1
51043,Virginia,Clarke,,Attainment,3.4,"62,812",5.8,59.0,125.0,80.0,46.0,61.7,67,1
51045,Virginia,Craig,ARC,Transitional,3.8,"31,598",14.2,67.7,62.9,159.0,112.6,113.1,"1,535",2
51047,Virginia,Culpeper,,Competitive,3.6,"43,154",7.2,62.8,85.9,116.4,57.1,78.8,382,1
51049,Virginia,Cumberland,,Transitional,4.4,"30,275",7.1,77.8,60.3,165.9,56.4,100.1,"1,103",2
51051,Virginia,Dickenson,ARC,Distressed,6.0,"20,247",21.2,106.5,40.3,248.1,167.6,174.1,"2,930",4
51053,Virginia,Dinwiddie (+ Colonial Heights city + Petersburg city),,Transitional,6.8,"28,725",14.7,119.1,57.2,174.9,116.5,136.8,"2,318",3
51057,Virginia,Essex,,Transitional,5.1,"33,890",16.1,89.5,67.5,148.2,127.4,121.7,"1,853",3
51059,Virginia,Fairfax (+ Fairfax city + Falls Church city),,Attainment,3.8,"85,761",6.2,67.4,170.7,58.6,48.8,58.2,39,1
51061,Virginia,Fauquier,,Attainment,3.3,"67,894",5.9,58.9,135.2,74.0,46.5,59.8,55,1
51063,Virginia,Floyd,ARC,Transitional,3.5,"31,873",9.3,62.4,63.5,157.6,73.4,97.8,"1,014",2
51065,Virginia,Fluvanna,,Attainment,3.6,"40,885",4.6,62.8,81.4,122.9,36.2,73.9,250,1
51067,Virginia,Franklin,,Transitional,3.9,"34,761",13.3,69.5,69.2,144.5,105.4,106.5,"1,326",2
51069,Virginia,Frederick (+ Winchester city),,Competitive,3.5,"47,020",8.3,61.2,93.6,106.8,65.5,77.8,353,1
51071,Virginia,Giles,ARC,Transitional,4.3,"31,361",10.3,75.5,62.4,160.2,81.2,105.6,"1,295",2
51073,Virginia,Gloucester,,Competitive,3.8,"41,921",7.5,66.3,83.5,119.8,59.0,81.7,448,1
51075,Virginia,Goochland,,Attainment,3.5,"97,997",4.2,62.0,195.1,51.3,33.2,48.8,6,1
51077,Virginia,Grayson,ARC,At-Risk,4.0,"21,635",17.6,69.7,43.1,232.2,139.0,147.0,"2,563",4
51079,Virginia,Greene,,Competitive,3.5,"38,691",10.1,61.4,77.0,129.8,79.8,90.3,718,1
51081,Virginia,Greensville (+ Emporia city),,At-Risk,6.0,"22,960",15.4,105.6,45.7,218.8,122.1,148.8,"2,601",4
51083,Virginia,Halifax,,Transitional,5.2,"25,499",15.1,91.7,50.8,197.0,119.6,136.1,"2,293",3
51085,Virginia,Hanover,,Attainment,3.4,"57,329",5.5,59.6,114.1,87.6,43.3,63.5,84,1
51087,Virginia,Henrico,,Attainment,4.4,"62,548",8.1,77.4,124.5,80.3,64.5,74.1,254,1
51089,Virginia,Henry (+ Martinsville city),ARC,At-Risk,5.6,"27,047",17.0,99.0,53.8,185.7,135.0,139.9,"2,400",4
51091,Virginia,Highland,ARC,Transitional,3.1,"32,927",12.6,54.4,65.6,152.6,99.9,102.3,"1,181",2
51093,Virginia,Isle of Wight,,Competitive,3.7,"49,025",8.8,65.9,97.6,102.5,69.8,79.4,398,1
51095,Virginia,James City (+ Williamsburg city),,Competitive,4.7,"57,769",8.0,82.1,115.0,87.0,63.0,77.3,340,1
51097,Virginia,King and Queen,,Transitional,3.7,"39,593",14.3,64.3,78.8,126.9,112.9,101.4,"1,151",2
51099,Virginia,King George,,Attainment,3.3,"51,412",6.5,58.7,102.4,97.7,51.5,69.3,158,1
51101,Virginia,King William,,Competitive,3.8,"40,973",7.7,66.5,81.6,122.6,61.3,83.5,499,1
51103,Virginia,Lancaster,,Transitional,5.6,"50,167",10.9,98.9,99.9,100.1,86.2,95.1,900,2
51105,Virginia,Lee,ARC,Distressed,4.8,"19,437",26.2,84.7,38.7,258.4,207.2,183.4,"2,987",4
51107,Virginia,Loudoun,,Attainment,3.6,"83,463",3.3,62.5,166.2,60.2,26.3,49.7,7,1
51109,Virginia,Louisa,,Transitional,3.7,"36,510",10.8,65.7,72.7,137.6,85.5,96.2,944,2
51111,Virginia,Lunenburg,,Transitional,4.0,"23,830",14.0,71.3,47.4,210.8,111.0,131.0,"2,137",3
51113,Virginia,Madison,,Competitive,2.8,"42,047",8.7,49.5,83.7,119.5,68.5,79.2,386,1
51115,Virginia,Mathews,,Competitive,3.6,"48,905",8.0,64.1,97.4,102.7,63.7,76.8,324,1
51117,Virginia,Mecklenburg,,At-Risk,5.1,"27,832",17.9,90.5,55.4,180.5,141.9,137.6,"2,347",4
51119,Virginia,Middlesex,,Competitive,3.6,"40,540",9.8,64.1,80.7,123.9,77.3,88.4,662,1
51121,Virginia,Montgomery (+ Radford city),ARC,At-Risk,3.6,"34,344",26.1,64.2,68.4,146.3,207.0,139.2,"2,380",4
51125,Virginia,Nelson,,Transitional,3.9,"45,285",12.5,69.2,90.2,110.9,99.0,93.0,817,2
51127,Virginia,New Kent,,Attainment,3.3,"77,571",4.6,57.5,154.4,64.8,36.7,53.0,15,1
51131,Virginia,Northampton,,Transitional,5.8,"43,643",16.5,102.8,86.9,115.1,130.5,116.1,"1,634",3
51133,Virginia,Northumberland,,Transitional,5.2,"42,791",15.5,90.7,85.2,117.4,123.1,110.4,"1,445",2
51135,Virginia,Nottoway,,Transitional,3.8,"25,355",16.5,66.9,50.5,198.1,130.9,132.0,"2,167",3
51137,Virginia,Orange,,Transitional,4.1,"43,370",11.3,71.5,86.3,115.8,89.7,92.3,794,2
51139,Virginia,Page,,Transitional,5.3,"31,455",12.3,92.5,62.6,159.7,97.6,116.6,"1,653",3
51141,Virginia,Patrick,ARC,Transitional,4.9,"22,646",10.8,86.2,45.1,221.8,85.4,131.1,"2,141",3
51143,Virginia,Pittsylvania (+ Danville city),,At-Risk,5.5,"26,435",18.4,97.5,52.6,190.0,145.7,144.4,"2,519",4
51145,Virginia,Powhatan,,Attainment,3.4,"55,626",4.5,59.8,110.7,90.3,35.5,61.9,68,1
51147,Virginia,Prince Edward,,At-Risk,5.0,"24,209",23.6,87.2,48.2,207.5,186.6,160.4,"2,794",4
51149,Virginia,Prince George (+ Hopewell city),,Transitional,5.8,"29,275",14.8,102.5,58.3,171.6,117.4,130.5,"2,127",3
51153,Virginia,Prince William (+ Manassas city + Manassas Park city),,Attainment,4.3,"53,455",5.7,75.9,106.4,94.0,45.4,71.8,199,1
51155,Virginia,Pulaski,ARC,Transitional,5.0,"30,704",12.8,88.9,61.1,163.6,101.6,118.0,"1,713",3
51157,Virginia,Rappahannock,,Attainment,3.3,"62,578",6.1,58.2,124.6,80.3,48.3,62.3,71,1
51159,Virginia,Richmond,,Transitional,3.8,"29,708",10.3,66.3,59.1,169.1,81.6,105.6,"1,296",2
51161,Virginia,Roanoke (+ Salem city),,Competitive,3.7,"43,570",7.5,64.4,86.7,115.3,59.5,79.7,409,1
